excerpt_a,excerpt_b,pair_id,symbolic_similarity,embedding_similarity,similarity_gap,similarity_mean,symbolic_global_similarity,symbolic_core_similarity,pitch_similarity,rhythm_similarity,texture_similarity,harmony_similarity,experimental_chromaticism_similarity,experimental_texture_similarity,experimental_rhythm_similarity,experimental_phrase_similarity,experimental_musicological_similarity,title_a,composer_a,title_b,composer_b
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,0.9773599647670058,0.7178303080199033,-0.2595296567471025,0.8475951363934546,0.9773599647670058,0.9773599647670058,0.9954821739945021,0.8611274374626273,0.998497162919381,0.9999919814270896,0.9971184130121037,0.9976734205138705,0.09872635750100658,0.9061876345586385,0.8721581257730838,Preludium No. 1,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,0.9773599647670058,0.7296952353431185,-0.2476647294238873,0.8535276000550622,0.9773599647670058,0.9773599647670058,0.9954821739945021,0.8611274374626273,0.998497162919381,0.9999919814270896,0.9971184130121037,0.9976734205138705,0.09872635750100658,0.9061876345586385,0.8721581257730838,Preludium No. 1,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,0.9699377970789117,0.7521709991835761,-0.2177667978953356,0.861054398131244,0.9699377970789117,0.9699377970789117,0.9962963092994067,0.8817386141936632,0.9509229075533923,0.9999990289412642,0.9496713736763142,0.956408101845564,0.2067874715243411,0.9377862129006607,0.9399945011926322,Preludium No. 1,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,0.9666513351359304,0.7407007836631196,-0.22595055147281073,0.853676059399525,0.9666513351359304,0.9666513351359304,0.987932643232381,0.8594012547735002,0.9195651537800452,0.9999979300700398,0.950791846893813,0.9146523876379966,0.17312685748856163,0.9251861914239954,0.9098549958238291,Preludium No. 1,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,0.9691330603150403,0.8487856912286695,-0.12034736908637078,0.9089593757718549,0.9691330603150403,0.9691330603150403,0.9954627727876852,0.9055926129396609,0.9897471834030397,0.9999981671947362,0.9997714771874999,0.9881039394310842,0.1447685957047801,0.9131153861491506,0.9726364663004391,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,0.9566991189901968,0.8515398364676654,-0.10515928252253137,0.9041194777289311,0.9566991189901968,0.9566991189901968,0.9861316709407479,0.9089780625966576,0.9966583577225769,0.999996921587765,0.9995344269160692,0.9947955707258056,0.15599319386148078,0.9168807490885109,0.9908134554583373,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,0.9809244920132517,0.7382220847342402,-0.2427024072790115,0.8595732883737459,0.9809244920132517,0.9809244920132517,0.9980869038986186,0.905594235156938,0.9739678105805132,0.9999990863695353,0.9950121615278547,0.9590574052284179,0.1412856387941661,0.9034290812169633,0.9046000601454053,Preludium No. 1,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,0.9702974225078185,0.6884434624525204,-0.28185396005529806,0.8293704424801694,0.9702974225078185,0.9702974225078185,0.9863000118062428,0.9181241701412295,0.9779680499749678,0.9999973538001294,0.993501827987309,0.9684863719232529,0.12154749123492506,0.8802171763006159,0.9367769749572943,Preludium No. 1,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,0.9858372567183896,0.8520413471586241,-0.1337959095597655,0.9189393019385068,0.9858372567183896,0.9858372567183896,0.9915485862232973,0.751966583279994,0.9995023670299467,0.9999986454589301,0.9987202275528051,0.9999246960078776,0.08652662852740793,0.868484327105035,0.9246514581121752,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,0.9767229151553395,0.8419013863049422,-0.13482152885039733,0.9093121507301408,0.9767229151553395,0.9767229151553395,0.9816901211589342,0.8791224452196666,0.9886160473679655,0.9999972714312554,0.9973596835000839,0.98152803931758,0.09897077956256964,0.8941943990278047,0.9670262872897332,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,0.9819229453812244,0.9074467051520262,-0.07447624022919819,0.9446848252666253,0.9819229453812244,0.9819229453812244,0.9990889959699474,0.6660845589944223,0.9935850814554075,0.9999990844383824,0.998832227528208,0.9912365510924064,0.1433316411799917,0.9407601565959269,0.9846705436764827,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,0.9802956783587472,0.8116494508112883,-0.16864622754745895,0.8959725645850177,0.9802956783587472,0.9802956783587472,0.9942183496750868,0.8858609828145202,0.9737869115799622,0.9999986465442097,0.9968362517235688,0.958050021588813,0.23835105918992378,0.9513095988269324,0.9565951240415697,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-rondo-a-minor-kv-511-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-rondo-a-minor-kv-511-mvt1_m001_m032,0.9895912003776081,0.8684709752228525,-0.12112022515475551,0.9290310878002304,0.9895912003776081,0.9895912003776081,0.9954213862013239,0.9377030468998226,0.9765345249088637,0.9999982862492273,0.9965890031548135,0.9617605839787047,0.16990558212042833,0.9100703973512962,0.9463334009737276,Preludium No. 1,"Chopin, Fryderyk",mozart_rondo-a-minor-kv-511-mvt1.musicxml,Music21
chopin-prelude-a-major-op-28-7-mvt1_m001_m032,mozart-rondo-a-minor-kv-511-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m032__mozart-rondo-a-minor-kv-511-mvt1_m001_m064,0.9804601303235216,0.923857113701134,-0.05660301662238765,0.9521586220123278,0.9804601303235216,0.9804601303235216,0.9838644238689581,0.9645763707832159,0.9624775225036655,0.9999975880024515,0.9941425917765729,0.9382665097296704,0.12875347113310173,0.9054219490657704,0.9279902082733894,Preludium No. 1,"Chopin, Fryderyk",mozart_rondo-a-minor-kv-511-mvt1.musicxml,Music21
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,0.9937705206290318,0.7113368814263421,-0.2824336392026897,0.8525537010276869,0.9937705206290318,0.9937705206290318,0.9989354509135404,0.8243143949239107,0.9976509215542387,0.9999918055760403,0.9913718286858378,0.9984264288955227,0.7037067819271985,0.9547250394111158,0.9917034927504836,Preludium No. 1,"Chopin, Fryderyk",Preludium No. 6,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req064,0.9937705206290318,0.6868375711396658,-0.306932949489366,0.8403040458843488,0.9937705206290318,0.9937705206290318,0.9989354509135404,0.8243143949239107,0.9976509215542387,0.9999918055760403,0.9913718286858378,0.9984264288955227,0.7037067819271985,0.9547250394111158,0.9917034927504836,Preludium No. 1,"Chopin, Fryderyk",Preludium No. 6,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,0.9777417753985345,0.7169188711979768,-0.26082290420055765,0.8473303232982556,0.9777417753985345,0.9777417753985345,0.9962687535982893,0.8621211773789315,0.997516708080874,0.9999919344260625,0.9970269102211861,0.9963536931283133,0.6643235712046994,0.9346549502434431,0.8783856681466041,Preludium No. 1,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,0.9777417753985345,0.7298450086035615,-0.24789676679497297,0.853793392001048,0.9777417753985345,0.9777417753985345,0.9962687535982893,0.8621211773789315,0.997516708080874,0.9999919344260625,0.9970269102211861,0.9963536931283133,0.6643235712046994,0.9346549502434431,0.8783856681466041,Preludium No. 1,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,0.9698690261504521,0.7537505700957191,-0.216118456054733,0.8618097981230857,0.9698690261504521,0.9698690261504521,0.9969635237527924,0.8838042412996993,0.9411231910989749,0.9999991305679284,0.9494210339812731,0.9521604286259042,0.7416583810810655,0.9594688225738157,0.9385598136404273,Preludium No. 1,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,0.9670863499860767,0.7414501215250023,-0.22563622846107434,0.8542682357555396,0.9670863499860767,0.9670863499860767,0.989234834609989,0.861791464871295,0.9102734922286658,0.999998155848231,0.9505039338975879,0.910474312994193,0.7182901577194233,0.9509445590748845,0.9071744686353466,Preludium No. 1,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,0.9693087748836781,0.8466113234808773,-0.12269745140280075,0.9079600491822777,0.9693087748836781,0.9693087748836781,0.9962045507217007,0.9068979238375591,0.9874830970396629,0.9999983673596441,0.999746690106036,0.9894906581150348,0.6979623628002996,0.9400549780028337,0.9766025505324921,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,0.9573615601815454,0.8484880440310919,-0.10887351615045349,0.9029248021063186,0.9573615601815454,0.9573615601815454,0.9875234332238892,0.9099742928204585,0.9957336713930052,0.9999971968185681,0.9995081105574837,0.9950419749426933,0.7059502331780075,0.9441530540884725,0.9923147378598632,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,0.9812120189783323,0.7403097729057427,-0.2409022460725896,0.8607608959420375,0.9812120189783323,0.9812120189783323,0.9985809738039046,0.9077372920220629,0.9757527563170185,0.9999991929159929,0.9948899376764243,0.9578192330751195,0.6957211128061564,0.9292485030076072,0.9084429741226494,Preludium No. 1,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,0.9711478415392018,0.687285620006894,-0.2838622215323078,0.8292167307730478,0.9711478415392018,0.9711478415392018,0.9876888338384857,0.9205261226536072,0.9798928690947628,0.9999976130533834,0.9933619680384788,0.9661356386555168,0.6813016620951639,0.9031994768846539,0.9383172561009588,Preludium No. 1,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,0.9862137199308633,0.8554240721107679,-0.1307896478200954,0.9208188960208156,0.9862137199308633,0.9862137199308633,0.9926302341734419,0.7541749167390376,0.9976807507000358,0.9999988128653611,0.9986701081070103,0.9999267209613231,0.655064546714512,0.8961610208230171,0.9304146196947447,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,0.977562698735317,0.8443939111610329,-0.13316878757428408,0.910978304948175,0.977562698735317,0.977562698735317,0.9833009808696395,0.8809867069906941,0.9883699566028826,0.9999975352585669,0.997286036675844,0.9811628628428699,0.6644732398911485,0.9223603343017631,0.9691955711664947,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,0.9818491576941633,0.9034730092093584,-0.0783761484848049,0.9426610834517608,0.9818491576941633,0.9818491576941633,0.998733102957921,0.6699402854894175,0.9906140748720681,0.9999990894369738,0.9987784868732531,0.9896890722137844,0.6946689352666479,0.9628778214134466,0.9847825039427575,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,0.9810851471499604,0.8146273426150554,-0.166457804534905,0.8978562448825079,0.9810851471499604,0.9810851471499604,0.9951049371658413,0.8886474795929817,0.9715531891747421,0.9999988153314734,0.9967403593208474,0.9551309236604918,0.7620861759855506,0.9698621658972865,0.9544037663138897,Preludium No. 1,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-rondo-a-minor-kv-511-mvt1_m001_m032,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-rondo-a-minor-kv-511-mvt1_m001_m032,0.9899671356777815,0.8692379191125922,-0.12072921656518931,0.9296025273951869,0.9899671356777815,0.9899671356777815,0.9961868779954829,0.9397370647875197,0.974795484856201,0.9999983779869238,0.9965157449028184,0.9579308147599442,0.7161688291835484,0.928007713501127,0.9452170632933029,Preludium No. 1,"Chopin, Fryderyk",mozart_rondo-a-minor-kv-511-mvt1.musicxml,Music21
chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064,mozart-rondo-a-minor-kv-511-mvt1_m001_m064,chopin-prelude-a-major-op-28-7-mvt1_m001_m034_req064__mozart-rondo-a-minor-kv-511-mvt1_m001_m064,0.9813849712993706,0.917789303478614,-0.06359566782075665,0.9495871373889924,0.9813849712993706,0.9813849712993706,0.9853738202192703,0.9661522517733396,0.9623267313622289,0.9999978377697184,0.994027882215181,0.93503372054968,0.6866258863838044,0.9283920140100199,0.9269677719996521,Preludium No. 1,"Chopin, Fryderyk",mozart_rondo-a-minor-kv-511-mvt1.musicxml,Music21
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req064,0.9999999999999993,0.9759749080435522,-0.024025091956447087,0.9879874540217758,0.9999999999999993,0.9999999999999993,1.0000000000000002,1.0000000000000002,0.9999999999999997,1.0000000000000002,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999996,Preludium No. 6,"Chopin, Fryderyk",Preludium No. 6,"Chopin, Fryderyk"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req032,0.9882773324958977,0.9543043130692636,-0.03397301942663411,0.9712908227825806,0.9882773324958977,0.9882773324958977,0.9980491517849973,0.8714029629724326,0.9971073490557177,0.9999931526563478,0.9978287681812374,0.9959588876968399,0.9971293022243479,0.9853176411102275,0.9265553166688646,Preludium No. 6,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__chopin-prelude-e-minor-op-28-4-mvt1_m001_m026_req064,0.9882773324958977,0.8674488823104245,-0.12082845018547317,0.9278631074031611,0.9882773324958977,0.9882773324958977,0.9980491517849973,0.8714029629724326,0.9971073490557177,0.9999931526563478,0.9978287681812374,0.9959588876968399,0.9971293022243479,0.9853176411102275,0.9265553166688646,Preludium No. 6,"Chopin, Fryderyk",Prelude no. 4,"Chopin, Fryderyk"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m032,0.9794260096643107,0.9538702723319119,-0.025555737332398798,0.9666481409981114,0.9794260096643107,0.9794260096643107,0.9991957993591196,0.8444440649563468,0.9551610000141961,0.9999914919321486,0.9808018629433435,0.9593139697081292,0.9968209402903635,0.996481087289885,0.9587531461271159,Preludium No. 6,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__chopin-prelude-raindrop-d-flat-major-op-28-15-mvt1_m001_m064,0.9831651075644546,0.9682046739704243,-0.01496043359403032,0.9756848907674395,0.9831651075644546,0.9831651075644546,0.9933987719663482,0.8320124661087165,0.9309209712193821,0.9999922918330981,0.9825932702089758,0.9277095859043921,0.9981289894241745,0.9796166156575353,0.9282291481775412,Preludium No. 6,"Chopin, Fryderyk",Prelude No. 15.,"Chopin, Fryderyk"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m032,0.9655616172430991,0.9114029611956819,-0.05415865604741721,0.9384822892193905,0.9655616172430991,0.9655616172430991,0.9988245212793789,0.9141341770917203,0.9885279789715695,0.9999902763343345,0.9931495712941292,0.985034727801515,0.9997329582519158,0.9898860983280974,0.9843241480191175,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-1st-movement-allegro-from-piano-sonata-facile-c-major-kv-545-mvt1_m001_m064,0.9537946498340234,0.9054014152830783,-0.04839323455094513,0.9295980325585509,0.9537946498340234,0.9537946498340234,0.992274555792576,0.8979577986083939,0.9984176103891786,0.9999893901054725,0.9927338537077454,0.9974871926910202,0.9997206449197762,0.9724680914863371,0.9965753547149524,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 15 in C major,"Mozart, Wolfgang Amadeus"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m032,0.9825846667409489,0.9594483715568547,-0.023136295184094213,0.9710165191489017,0.9825846667409489,0.9825846667409489,0.9995130735725336,0.942353829078396,0.9664005426415588,0.9999927798029273,0.9968009553126835,0.9486196476891227,0.9993155521980007,0.9956815674976469,0.9303856944913186,Preludium No. 6,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-fantasy-d-minor-kv-397-385g-mvt1_m001_m064,0.973190499860588,0.9580215136429532,-0.01516898621763485,0.9656060067517707,0.973190499860588,0.973190499860588,0.9922346953028284,0.9470341483353083,0.9803352969421073,0.9999912657644485,0.9978241286110814,0.975386690707739,0.9988295165694097,0.9886168575239036,0.9685361028587727,Preludium No. 6,"Chopin, Fryderyk",Fantasy in D minor,Wolfgang Amadeus Mozart (1756-1791)
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m032,0.9883080504754939,0.922014361167211,-0.06629368930828283,0.9551612058213524,0.9883080504754939,0.9883080504754939,0.9959924966211681,0.9133653763903293,0.9989748394832005,0.9999933369355225,0.993820889977825,0.9986444390341709,0.9971210559939955,0.987557300834898,0.9653216672609066,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-piano-sonata-a-minor-kv-310-300d-mvt1_m001_m064,0.9799332907145563,0.9215301283798889,-0.05840316233466736,0.9507317095472225,0.9799332907145563,0.9799332907145563,0.988715678309951,0.9352166578918665,0.9924411841996551,0.9999909739069713,0.9942704439269808,0.9882341381644262,0.997851555671663,0.9919632194833999,0.9876435806695626,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 8 in A minor,"Mozart, Wolfgang Amadeus"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m032,0.9919602792652383,0.839218820336724,-0.15274145892851432,0.9155895498009812,0.9919602792652383,0.9919602792652383,0.9968968419890206,0.9350417514291162,0.9935173984522168,0.9999908504190312,0.9963001778262324,0.9906409561318491,0.9987798422988132,0.9913447181848086,0.9906263497914171,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032,mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,chopin-prelude-b-minor-op-28-6-mvt1_m001_m026_req032__mozart-piano-sonata-f-major-kv-332-300k-mvt1_m001_m064,0.991848762017801,0.9396334393901207,-0.05221532262768036,0.9657411007039609,0.991848762017801,0.991848762017801,0.997709077428706,0.9662352710638062,0.9792632307732152,0.9999910384370594,0.9973430392690221,0.9670252548187912,0.9956550319756059,0.9967570885143342,0.964288091185683,Preludium No. 6,"Chopin, Fryderyk",Piano Sonata No. 12 in F major,"Mozart, Wolfgang Amadeus"
